target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,trend,skew,mean,stddev,hurst,serialcorr,date
-0.9097983333333342,3.633055,1.169965,-2.06039833333333,1.4880166666666699,0.039906666666667,0.93581,-1.25364716666667,-4.50946283333333,1.24094166666667,0.675818001028655,-0.5625693365241421,0.0760207407407408,2.3795872707059305,-0.565479510850916,0.898170135133826,2016-02-16 00:00:00
0.598766666666667,-0.9097983333333342,3.633055,1.169965,-2.06039833333333,1.4880166666666699,0.039906666666667,0.93581,-1.25364716666667,-4.50946283333333,0.937163086695481,-0.281472765097948,-0.16295037037037,2.35585224459437,-0.541966638898734,0.964265484626584,2016-02-16 01:00:00
1.7496150000000001,0.598766666666667,-0.9097983333333342,3.633055,1.169965,-2.06039833333333,1.4880166666666699,0.039906666666667,0.93581,-1.25364716666667,0.5504124411113249,0.367201452675397,0.404630685185185,1.7025358420996899,-0.785876714047807,0.29738590887292105,2016-02-16 02:00:00
-1.229845,1.7496150000000001,0.598766666666667,-0.9097983333333342,3.633055,1.169965,-2.06039833333333,1.4880166666666699,0.039906666666667,0.93581,0.538793007253577,-0.0288661439032792,0.738326481481481,1.62964519765944,-0.884071498470394,0.29604986740292305,2016-02-16 03:00:00
4.39821,-1.229845,1.7496150000000001,0.598766666666667,-0.9097983333333342,3.633055,1.169965,-2.06039833333333,1.4880166666666699,0.039906666666667,0.578652621240204,0.228749840335275,0.497698148148148,1.7521247476008002,-0.8667189306152441,0.261612126235083,2016-02-16 04:00:00
-2.04743333333333,4.39821,-1.229845,1.7496150000000001,0.598766666666667,-0.9097983333333342,3.633055,1.169965,-2.06039833333333,1.4880166666666699,0.6777469140793451,0.17388639406159803,0.981954074074074,2.16371828396778,-1.03877548647095,0.21583854422985602,2016-02-16 05:00:00
-0.46443500000000004,-2.04743333333333,4.39821,-1.229845,1.7496150000000001,0.598766666666667,-0.9097983333333342,3.633055,1.169965,-2.06039833333333,0.669230085124336,0.38692695826559204,0.5891262962962961,2.3713308565182403,-0.9571537899473791,0.11834080162127802,2016-02-16 06:00:00
-5.017475,-0.46443500000000004,-2.04743333333333,4.39821,-1.229845,1.7496150000000001,0.598766666666667,-0.9097983333333342,3.633055,1.169965,0.512144229006391,0.4427441712588929,0.766455555555556,2.20206380172495,-0.977956281770821,0.13153559503630302,2016-02-16 07:00:00
1.21399833333333,-5.017475,-0.46443500000000004,-2.04743333333333,4.39821,-1.229845,1.7496150000000001,0.598766666666667,-0.9097983333333342,3.633055,0.6913235284839929,-0.0809838155970868,0.0789622222222222,2.91182693820117,-0.750592003235388,0.472077702924193,2016-02-16 08:00:00
1.9223400000000002,1.21399833333333,-5.017475,-0.46443500000000004,-2.04743333333333,4.39821,-1.229845,1.7496150000000001,0.598766666666667,-0.9097983333333342,0.6269962645374499,-0.0957253508256051,-0.18982185185185196,2.6418841888523303,-0.6858755890245021,0.299977452293998,2016-02-16 09:00:00
-2.18754333333333,1.9223400000000002,1.21399833333333,-5.017475,-0.46443500000000004,-2.04743333333333,4.39821,-1.229845,1.7496150000000001,0.598766666666667,0.551071535990565,-0.39427422057225103,0.124860185185185,2.7131175571907002,-0.601248034456121,0.41981828611435706,2016-02-16 10:00:00
-1.7397880000000001,-2.18754333333333,1.9223400000000002,1.21399833333333,-5.017475,-0.46443500000000004,-2.04743333333333,4.39821,-1.229845,1.7496150000000001,0.572178400545166,-0.0773890468862567,-0.184729814814815,2.8095387521677404,-0.709838133245777,0.30688601131584003,2016-02-16 11:00:00
-0.520937,-1.7397880000000001,-2.18754333333333,1.9223400000000002,1.21399833333333,-5.017475,-0.46443500000000004,-2.04743333333333,4.39821,-1.229845,0.545255302288122,0.299318906623274,-0.572441259259259,2.7493567115506696,-0.66085068586633,0.402728040610774,2016-02-16 12:00:00
-0.709765,-0.520937,-1.7397880000000001,-2.18754333333333,1.9223400000000002,1.21399833333333,-5.017475,-0.46443500000000004,-2.04743333333333,4.39821,0.6232408195821371,0.213236071005659,-0.49367370370370395,2.73830085725843,-0.574165231750036,0.505134971188865,2016-02-16 13:00:00
0.090055,-0.709765,-0.520937,-1.7397880000000001,-2.18754333333333,1.9223400000000002,1.21399833333333,-5.017475,-0.46443500000000004,-2.04743333333333,0.5551119545936349,-0.40568628350804203,-1.06122648148148,2.03726092329264,-0.5909772109087921,0.473376655812409,2016-02-16 14:00:00
-1.03551883333333,0.090055,-0.709765,-0.520937,-1.7397880000000001,-2.18754333333333,1.9223400000000002,1.21399833333333,-5.017475,-0.46443500000000004,0.561319240195672,-0.743017492796597,-0.823727777777778,2.03250617905628,-0.607616854476148,0.519761648579386,2016-02-16 15:00:00
-0.008180666666666609,-1.03551883333333,0.090055,-0.709765,-0.520937,-1.7397880000000001,-2.18754333333333,1.9223400000000002,1.21399833333333,-5.017475,0.6709511681625311,-0.648428333099724,-0.8871815370370371,2.02879821810193,-0.7510906387198221,0.6138254203546779,2016-02-16 16:00:00
1.20137283333333,-0.008180666666666609,-1.03551883333333,0.090055,-0.709765,-0.520937,-1.7397880000000001,-2.18754333333333,1.9223400000000002,1.21399833333333,0.7154481106753409,0.326681372937349,-0.330593277777778,1.31593036028691,-0.29962619292567,0.733834456503208,2016-02-16 17:00:00
-0.70928,1.20137283333333,-0.008180666666666609,-1.03551883333333,0.090055,-0.709765,-0.520937,-1.7397880000000001,-2.18754333333333,1.9223400000000002,0.701697148589812,0.32622095131806,-0.331996111111111,1.3140833741626001,-0.496108992606697,0.7576213726331059,2016-02-16 18:00:00
1.01883833333333,-0.70928,1.20137283333333,-0.008180666666666609,-1.03551883333333,0.090055,-0.709765,-0.520937,-1.7397880000000001,-2.18754333333333,1.16148699553295,0.183060959106217,-0.6243983333333329,1.00656229370787,-0.411133793004971,0.463350720648951,2016-02-16 19:00:00
0.48586666666666606,1.01883833333333,-0.70928,1.20137283333333,-0.008180666666666609,-1.03551883333333,0.090055,-0.709765,-0.520937,-1.7397880000000001,0.757160749980452,0.238329317353918,-0.268133703703704,0.949988505433234,-0.7709179426201421,0.6829788251494481,2016-02-16 20:00:00
-2.5718995,0.48586666666666606,1.01883833333333,-0.70928,1.20137283333333,-0.008180666666666609,-1.03551883333333,0.090055,-0.709765,-0.520937,0.594623163251585,0.330374482381918,-0.0208387407407408,0.79625547768852,-0.765598851964783,0.605972712389209,2016-02-16 21:00:00
-0.11769949999999998,-2.5718995,0.48586666666666606,1.01883833333333,-0.70928,1.20137283333333,-0.008180666666666609,-1.03551883333333,0.090055,-0.709765,0.8551024772954621,-0.644070429018422,-0.24872346296296302,1.16525812563726,-0.726154683241889,0.527048244525532,2016-02-16 22:00:00
-0.20613216666666698,-0.11769949999999998,-2.5718995,0.48586666666666606,1.01883833333333,-0.70928,1.20137283333333,-0.008180666666666609,-1.03551883333333,0.090055,0.6469671647094319,-0.838640563403922,-0.18293840740740697,1.15262043368016,-0.643938335336053,0.489070155096948,2016-02-16 23:00:00
1.0603795,-0.20613216666666698,-0.11769949999999998,-2.5718995,0.48586666666666606,1.01883833333333,-0.70928,1.20137283333333,-0.008180666666666609,-1.03551883333333,0.5659325315621879,-0.759193328379973,-0.21584809259259302,1.14807099283244,-0.621784089389972,0.531068886951295,2016-02-17 00:00:00
-0.45803833333333294,1.0603795,-0.20613216666666698,-0.11769949999999998,-2.5718995,0.48586666666666606,1.01883833333333,-0.70928,1.20137283333333,-0.008180666666666609,0.58962142066347,-1.13630041192462,0.0170295,1.17331501648901,-0.575334665263904,0.546134603104605,2016-02-17 01:00:00
-0.19727999999999998,-0.45803833333333294,1.0603795,-0.20613216666666698,-0.11769949999999998,-2.5718995,0.48586666666666606,1.01883833333333,-0.70928,1.20137283333333,0.593226778172367,-0.979802982380115,-0.0329546851851852,1.1840562248155702,-0.6254001402595749,0.463302848229163,2016-02-17 02:00:00
0.596372333333334,-0.19727999999999998,-0.45803833333333294,1.0603795,-0.20613216666666698,-0.11769949999999998,-2.5718995,0.48586666666666606,1.01883833333333,-0.70928,0.562142101647322,-0.9923924619833789,-0.18836055555555603,1.08983901755045,-0.5822199064421789,0.5384945282297079,2016-02-17 03:00:00
